objid,ra,dec,u,g,r,i,z,class,redshift,zwarning,RA,DEC,EP_8_FLUX,EP_8_FLUX_ERR,EP_1_FLUX,EP_1_FLUX_ERR,optical_xray_ratio,xray_hardness_ratio,kmeans_cluster,dbscan_cluster
1.622164427499496,-1.087698931199147,-1.1967720133510575,-0.1235446736634422,0.2600147557327681,0.405792011338039,0.556044499160286,0.4686911106760081,QSO,-0.243713056230038,0.0,-1.087698783393478,-1.1967718656100677,-0.3580406499594082,-0.8655320918178168,-0.1750227450675842,-0.6025103721401899,993688857252781.2,0.6618351012528205,2,0
-1.5809866004805178,-0.0391806948799569,-1.0264375715566008,-0.6041750298444711,-0.8590893911220184,-0.910429964846536,-0.8851784087704764,-0.8551801006409144,QSO,-0.9676527462961568,0.0,-0.0391784172229121,-1.026437277441435,0.2274496582471129,3.371411134707579,0.2279641741564852,4.6438212751105015,151627128451444.06,0.8326115799800288,0,-1
0.1685459346356125,-1.2503512664237166,-0.9986399290332674,0.7820860161238066,1.4947781194386995,1.2548777892220853,1.3909740602896654,0.7718958105037825,QSO,-0.6134648470011207,0.0,-1.2503484225448949,-0.9986167989212316,-0.3116304152429959,-0.5548835300805817,-0.3924105249672255,-0.6984741705505058,739285156316720.4,0.9820272651460378,1,-1
1.7059157514928711,2.1957475723064,-1.086326038589669,0.4124193672440824,0.8179868573622318,0.9976990763486157,0.9089472958458116,0.634579285023728,QSO,-0.920166588698859,0.0,2.195742348305814,-1.086324894693902,-0.2152909240649917,0.2621757897147485,-0.2437022128166421,-0.2257409985994153,456766953976860.6,0.8799723567604267,1,-1
1.5683854221538107,2.151459138506119,-0.8226861547714226,0.1399070819342163,-0.393697475401257,-0.7255327473263515,-0.7882506578291661,-1.0461059424860206,QSO,1.5747121921489091,0.0,2.151459484675841,-0.8226869467526416,0.0812062082940309,1.6128610431275412,-0.4069214320907101,-0.4208201278044757,193653290835004.2,1.0,2,-1
0.3255930421759897,0.3542947200265974,-0.0094132513546223,-0.9114625616540272,-0.8229216801599656,-0.5336845065911223,-0.5809319499960158,-0.694724627731308,QSO,0.9057303174808112,0.0,0.3542911257314494,-0.0094070383324632,-0.0440578460334401,0.1551585084421202,-0.0075380004273514,0.16367377565091,252912313058451.72,0.8284225393138903,2,3
0.1641978862430798,-0.8471230340929932,-1.003952535952086,-0.1236780256951838,0.0476999939621001,0.1071998338359863,-0.0474902193285656,-0.1160510767221791,QSO,0.4711365293002932,0.0,-0.8471221708785539,-1.003935971369664,-0.3647424240913898,-0.3449218962654982,-0.3906415548354477,-0.6075675985872276,1038694597427574.8,0.9701115351450644,2,0
1.6221037944761891,-1.130684885955494,-1.220869902267461,1.0703264327329582,0.5233727289585177,0.1250346960324829,0.0931448353418579,0.0305319294717106,QSO,-0.5786874450244694,0.0,-1.1306817550438404,-1.2208774208571456,-0.3496801927098067,-0.1054079175267338,-0.3816345262196202,-0.5391122763533533,912551906060614.0,0.9594722904959788,2,-1
0.0043640616493701,-0.0104111588473641,0.3337242591367195,-0.3280029721079221,-0.8375683267992576,-1.0100033724020523,-1.436949895667372,-1.3921363188677451,QSO,-1.2968929274613314,0.0,-0.0104112274546006,0.333724411366351,1.4146710915634149,-0.1093083481752244,-0.282848692668958,-0.6401049525940948,55939506840844.87,0.986841868575846,0,-1
1.7059149548538517,2.028849164774639,-1.067105758350693,-0.7767399673641194,-0.545850079852471,-0.4880546976176246,-0.8007973759682222,-0.8973516726738899,QSO,0.5827860942571809,0.0,2.028843423856967,-1.0670896240039098,-0.4179856402564835,-0.8159847950860337,-0.4002395476916338,-0.8410681290009998,1981393458164333.5,0.9757600763131608,2,-1
1.6298395207366725,-1.059551976417267,-1.2246609134608544,0.99124126946407,1.309987434615792,1.2727766740008266,1.0116122604869364,0.9995605229437508,QSO,-1.1340079205046003,0.0,-1.0595536107201466,-1.22464541613746,-0.4264648793586582,-0.5947690345705008,-0.3061503078931066,-0.4182804669583065,2571534726134988.0,0.6408989062824477,1,-1
-0.2852591509590397,1.053528908279878,0.2434037460507566,-1.2456723869829405,-1.3910689762095143,-1.3711821970890383,-1.2314549985790544,-1.1500540526112475,QSO,-0.7546457908570054,0.0,1.0535293191022364,0.2434040016596245,3.2684215239714263,1.2520005074680327,2.444005256891735,2.758194697931375,27642358810406.23,0.8574000136221035,0,-1
0.0661196954486132,0.6126399331558042,0.3438882847746453,-2.0018821252038914,-2.213525716190828,-2.063430940642054,-2.0100022295466564,-1.8291144780202817,QSO,-1.0954809636630485,0.0,0.6126318699348781,0.3438953745961263,-0.20435424461232,-0.0930046570889378,-0.4018665431861082,-0.7110487414076683,369676506810449.4,0.996213681756044,0,-1
-0.1190253718707592,-1.1713337254016036,-0.9921938391427448,0.4358522825995387,0.7303974458792939,1.091336675921808,0.981221524658516,1.1285099614263112,QSO,0.8993081888504456,0.0,-1.1713306916002668,-0.9921956021656596,-0.3546535056683196,-0.2980829474372103,-0.3772988373868154,-0.5612429991139005,1000053933816616.4,0.9507462097051006,1,-1
-0.0614403866988226,0.6667315479432894,0.7789539234031749,0.2471072985619293,0.6388118940272232,0.6620195315610293,0.7528785864301928,0.7530630511706594,QSO,-0.4398239578613319,0.0,0.666728027862048,0.7789490664889969,-0.1160158960452566,-0.2000219383615661,-0.214744528393897,-0.2991992680173436,324041364910679.44,0.8970665973207057,1,1
-0.8374370730546508,0.0084014742759281,1.0726083617652709,-0.5210300380536748,-1.8894686592964691,-2.188796302758655,-2.1314093699323933,-2.0830796430745258,QSO,2.6527548563304504,0.0,0.0084043134695885,1.0726184242291223,0.0339866523733679,0.3920495417272145,0.3435288080085498,1.3322157588763135,194352185512431.7,0.7403792420301689,0,-1
1.5809530813059711,-1.1608502231491558,-1.157714824064759,0.3000850973943256,0.900638306847183,0.6987136172699208,0.8265092172038769,1.278000098824542,QSO,-0.3943578835969544,0.0,-1.1608525800799905,-1.1577092399953537,0.0340817374231945,3.9865440018592304,-0.09525468970321,1.2380246453208112,228532063401437.7,0.8833426885886452,1,1
-1.2665269272207214,-0.2226779108112302,0.7845090294697881,0.5147448262670248,1.0780440538513618,1.3917946543921071,0.9685739928601984,0.9605141169554432,QSO,0.610240727959789,0.0,-0.2226730216725969,0.7844858359386512,-0.3366975000349207,-0.4035644713094059,-0.1714715914158286,-0.1827017953457249,881428172443088.6,0.7032590256157903,1,-1
-1.343931811769735,-1.1044882035735697,-1.3692188811417414,-1.1901831248860806,-1.1704450591338649,-1.215396962323441,-1.077805816985722,-0.8996864624223753,QSO,-0.5561389984498812,0.0,-1.1044890898895163,-1.3692137903084742,0.6016292100575448,1.0690668080578165,0.4856615151956129,1.2201880292615883,97119483250487.9,0.845539000268909,0,-1
1.5418566568361904,2.179499626418812,0.0848311049056157,0.8461616673755759,1.306730668235659,1.2156228002234402,1.396399668133581,1.625447701668384,QSO,-0.2514320518548281,0.0,2.179500384525792,0.0848304487822018,-0.4029834047863318,-0.8359270517655204,-0.3848290223187462,-0.8126178534159041,1702446964486813.0,0.938257225723258,1,-1
1.6319533360173335,-1.0755302955702253,-1.2540597214609732,-0.0755083084516873,-0.3816826480799633,-1.0455267594641982,-1.6243624882353422,-1.815487300499932,QSO,-1.355323073809909,0.0,-1.0755293502026608,-1.2540619129039596,0.0125803419997688,0.4015566349472966,-0.3878790632029393,-0.6073927960145001,217070054474796.3,0.992126780201266,0,-1
-0.5421901643472845,-1.0038289811456735,-1.0507334621135158,0.3862823690227573,0.4809027349473469,0.7050244146625285,0.9009646870078876,0.9615497824469892,QSO,1.0191013753301932,0.0,-1.0038238030995674,-1.050742330793242,-0.3785574832508095,-0.819392757545857,-0.3021100077167619,-0.6228850023244701,1228947162727833.2,0.7985917097530852,1,-1
-0.3888923572133599,0.5363495537436263,1.581182558320547,0.3240662377691638,-0.1332001753472455,0.0783256492440164,0.3338786887812865,0.1277482139018818,QSO,1.5589401798903375,0.0,0.5363486361280235,1.5811810692279278,0.0141148449358317,0.0464542397055876,0.1238065772152488,0.3742316247284786,230249478227005.9,0.8021209970823524,2,-1
0.2715727289702466,0.4179036531388975,0.3767793532338388,-0.3034439729288691,-0.41888020138384,-0.3824082908321279,-0.6192961297842461,-0.851110116954836,QSO,-1.4111117495638985,0.0,0.4179031481594666,0.3767798942891294,7.862987423135532,1.9653257085456397,6.6619228402233945,2.5918226702711737,13118940773102.623,0.8425755504647525,0,-1
-0.6425022341630227,0.7633949152118193,1.3733985627789422,1.1143696454386784,1.2691370217233873,1.2304028706385868,1.1656830264735465,1.080624059619803,QSO,-0.6771093723317627,0.0,0.7633941849414161,1.3733946712623577,-0.3541370531189088,-0.5378787377415484,-0.3199414938574945,-0.4459755645792543,1002740126839342.0,0.8625191346333956,1,-1
1.6319531663627274,-1.1108937131193972,-1.266868969851338,1.511469770626104,1.0602902760439972,0.9927327531831291,0.437606779283721,0.1330809827048466,QSO,-1.002482212276234,0.0,-1.1108930778253412,-1.2668866446620732,-0.2795016832326031,-0.0393643199282078,-0.2664432362614118,-0.1242152641435102,608298538567286.9,0.8635888754891606,1,-1
-0.3245982921597372,0.6507126316149702,1.2957338148798452,-0.235441845186936,0.1071139752212539,0.2105597198270626,0.3059074807751527,0.6280836637390288,QSO,-0.1674872982793478,0.0,0.6507153775677506,1.295738072460657,-0.4077358516296933,-0.6421559962175404,-0.3604477892695746,-0.6078495422550922,1733976547396279.0,0.8658456204972645,2,0
-0.679724447376294,0.4149889906391978,1.5246056900041645,0.2450181167313134,0.314878066131033,0.5717476905972262,0.6360080607112448,0.7469762452115714,QSO,1.3574633051267442,0.0,0.4149945966991495,1.5246129575441352,-0.3940592409937829,-0.5168467738843372,-0.3262154253609473,-0.3578496375479196,1460554094863008.8,0.8129245370081971,1,0
-0.4735484565969261,0.1150523521410018,0.878427072067551,-0.1364427785113225,0.2857608142783984,0.267366042443697,0.2182087620953673,-0.0943293557547448,QSO,-0.7454807682487558,0.0,0.1150521860763642,0.8784251160706817,-0.2633060075286053,-0.8580218693463948,0.101655615129658,-0.5115605060028652,540491033389198.3,0.6070455641361093,2,0
1.5698958792688804,-1.14374378259982,0.1284130758410041,0.7810043829774607,0.9972410393389164,1.2705907601213569,1.3748255450515223,1.3534764927172522,QSO,-0.7683566095046266,0.0,-1.1437472209367694,0.128405932861998,-0.2181187549360302,-0.5042874929168317,-0.3638821702887543,-0.7164146759517839,468272666616583.4,0.966525248742548,1,-1
-0.0195041432263978,-0.1162047525982613,0.1313117743387398,1.5460375806319713,1.7245385865213103,1.8108407473443415,1.4655028491185942,1.5367620303659482,QSO,-0.89421220968198,0.0,-0.1161990552549529,0.131312124733939,-0.3528530698775536,-0.7010009065143098,-0.2985954138963728,-0.4294257672685121,1021066571030510.8,0.8332713633866957,1,-1
1.6221040452123274,-1.078051243660722,-1.2142212319833483,-1.4741636849257118,-1.8323784248598955,-1.7629180856726874,-1.6366067653966143,-1.6647162084147853,QSO,1.296191410809363,0.0,-1.0780510172285127,-1.2142204290428036,-0.3173674056034544,-0.2018892290633507,-0.2600831420347309,-0.1515252374699537,649974195313239.8,0.826242699130757,0,-1
-0.0842209064766897,-0.1079601068448491,0.1697154895780747,-0.12558940481681,0.2174391368660232,0.3169012289340668,0.15134181137035,0.4488862793464347,QSO,0.4167519588646667,0.0,-0.1079649175181636,0.1697316705361556,-0.3615085644210524,-0.5585845369233637,-0.3618180727658938,-0.5455680901387795,1019841327862477.6,0.9215795865175632,2,0
1.5553935379423405,-1.2308621783825953,-0.8156915695598908,-0.6001892857846441,-0.54057763914518,-0.4482600897114966,-0.2654860101653677,-0.4469007773462347,QSO,-0.8196861724041699,0.0,-1.2308625410152954,-0.815685205008526,0.1599978726620649,0.3427971064517908,0.3171951979761614,0.613776934831372,172174993906750.62,0.7932724353792155,2,-1
-0.2818157304309535,1.0890915177648417,0.3509285842012533,-0.8945268536228616,-0.5278762502626673,-0.749907058994896,-0.7517469482982226,-0.6425325378283708,QSO,-0.2025229918054621,0.0,1.0890925297916287,0.3509304437969728,3.315698674477869,4.641421219935277,0.6706183256508426,1.6257274966409,28282502120843.758,0.9442855672077842,0,-1
-0.679906413005681,0.1850913843818929,1.3171059672305845,0.7712104170906714,0.8275371047201824,0.9131160991213348,1.116733412462808,1.588454457093142,QSO,0.975670530290642,0.0,0.1850969344676235,1.3170919593094303,-0.4457785461165787,-0.8693910498307963,-0.3931813920717109,-0.7849534806926668,4325855434566374.5,0.902729618222242,1,-1
0.0835842873642319,1.2421537055408234,0.8683685372322879,-0.1970364600453985,0.0278073128294058,0.2710793522138384,0.3396250673592184,0.1535671729104375,QSO,0.8550808321740689,0.0,1.2421529381304393,0.8683437070116218,-0.3670966725911206,-0.4474635192669988,-0.3973113871059708,-0.7064592671347308,1071124249883660.8,0.9818565148952496,2,0
0.8048944267612227,0.6390729871632908,-0.4344535164005861,-1.4780086685075922,-1.3507466875949707,-1.4265068542308843,-1.3089532079171518,-1.1774083402870927,QSO,-0.2252729328348669,0.0,0.6390735953620931,-0.4344587410526003,0.2971924946529251,1.1932264423853227,0.2827471991935542,1.252349034538358,133868491578739.42,0.8344687693482907,0,-1
-0.9374440301835204,-1.228806749873059,-0.9845743601056312,-1.0792712767082289,-1.2551825995163617,-1.4137389221148282,-1.4040113237230576,-1.3516090929222273,QSO,-0.4339779140480929,0.0,-1.2288083017410842,-0.9845717631254892,-0.3166553660104789,0.285743975067877,-0.036525697169023,0.5941528551164693,660439810409383.9,0.614327525393038,0,-1
-0.3365619956670417,0.3014371157473318,1.0138393103235055,0.4771099195311044,0.3128359855899769,0.5853021858665634,0.5451291293256506,0.7123722990948973,QSO,1.144866370618468,0.0,0.3014405963420615,1.0138450648264956,-0.4339792951325888,-0.7265938897953509,-0.3805808010926013,-0.6963944243197264,2962340499198008.5,0.8722030337156773,1,-1
1.7340142866510833,2.2181838885532663,-0.0531890652905424,-0.0495787467241824,0.1342947713884034,0.056000060207275,-0.0351451285080323,0.2242468003159825,QSO,0.0407308506940526,0.0,2.2181808821275477,-0.0531867898621694,0.575647387726763,-0.2317321818397486,0.0671100156854245,-0.2243747620352783,106810204136676.69,0.9128695176938666,2,-1
-0.1842260711389517,-1.2790031525904977,-0.9593604432396714,2.9510642208447546,0.7214281352269882,-1.118238120726838,-1.2958199375787527,-1.480676633609963,QSO,3.9881410994191246,0.0,-1.2790037480454313,-0.9593807782192736,-0.373946789080594,-0.6215243253710422,-0.2056060255550615,0.314445726346018,1060928561428709.0,0.6596679773384326,2,-1
-0.8692229477778685,-0.280041063334728,0.1196081513214562,0.8067339166573532,1.1034556336876813,1.0992937682863997,0.9453685214737192,1.2043951706446294,QSO,-0.3985216515592405,0.0,-0.2800432578508706,0.1196117803566913,-0.415501841168603,-0.9177131435251468,-0.3577768025877062,-0.8152189119460667,2061838830652884.0,0.8410659610924295,1,1
-0.1461581886961558,1.889459516480933,-0.9969077738528568,0.8321967462737622,1.152219108676676,1.135722617583138,1.1001633128313912,0.6220241121349803,QSO,-0.2467138360638518,0.0,1.8894606782205965,-0.9969031224185306,-0.4171083326831589,-0.7686358474404758,-0.3298609001442887,-0.7051347197126705,2125178901721904.8,0.7555181064467029,1,-1
-0.3917312393698998,0.8020460827339756,0.9240773666384868,0.2899355260895594,0.5477544664530135,0.5808754816085632,0.4262331655433506,0.6394668993610289,QSO,-0.6817156167075791,0.0,0.8020433806850928,0.9240858035776082,0.0930406112417965,-0.2143071912768419,0.7716337632888183,1.640288013159169,203471263698578.6,0.6531299926588542,1,-1
-0.6797235253692053,0.7440265247910289,1.3853889912298898,-1.3288692378971927,-1.1469875391256217,-1.1502402657655733,-1.05570013097301,-0.9677950956690816,QSO,-0.1747897818767316,0.0,0.7440228896510127,1.38539572237914,-0.1906386357032328,-0.7615985492943848,0.1810337759437305,-0.2238195460411011,371148068508325.6,0.6530332745642435,0,2
-0.3855071355626121,0.7643304309419822,1.4181806729508524,1.3296220500080076,1.6698161092638086,2.057364273315803,1.4493451690023371,2.099064798780631,QSO,0.4776019319075326,0.0,0.7643387121826101,1.418175916471852,-0.1931187024981434,0.5312890682057484,-0.3770254123435136,-0.4809532967404351,443318667798073.4,0.9786947080608268,1,-1
-1.5272059354702083,0.0404768090049645,1.7893635575844775,0.5532983803327217,-0.2157548020479231,-0.2923010793655234,-0.1191962256981592,-0.1494830855721024,QSO,1.8777246920870136,0.0,0.0404764615437788,1.789357800732449,-0.3723529324480996,-0.8934779889912157,-0.3628742517666226,-0.7567079404843096,1093469659409264.4,0.9154243710527284,2,-1
-0.5177208288870376,-0.9150869741136872,-0.951059783379228,-0.3159864723587751,-0.172615850618131,-0.1194766916398878,-0.2230159649817407,-0.0345060464404103,QSO,0.0031893234446141,0.0,-0.915089214493332,-0.9510490298472546,-0.3606838859015889,1.204956807505203,-0.2349906955509601,0.0089091724408344,988974781353992.4,0.7324678776291507,2,0
-1.814291424976625,0.347543324767404,-0.964944027694657,-0.3528212669042482,-0.4048673038779799,-0.1434211373990808,-0.257292609130803,-0.0859895231122905,QSO,-1.173080805610646,0.0,0.3475432108016985,-0.9649327512662152,-0.3781025623443514,-0.6301359317816432,-0.3690037800195268,-0.7006751904955861,1169258654949706.8,0.9224910563013878,2,-1
0.1763401106248268,2.1965774314736244,-0.9851395622708362,-0.374402070707739,-0.2525386580008133,-0.1697069804517617,-0.2967107499022288,-0.2138669569632488,QSO,0.1437864743062413,0.0,2.196575157361179,-0.9851306264511872,-0.2492788778072924,-0.3730681980512707,-0.2569802562584688,-0.4590612026291348,494837815192246.8,0.8734176218110157,2,0
-0.0195044899407107,-0.1832864347203838,-0.0430670759108401,0.1919810503292538,0.2998529304259406,0.4861769363867565,0.3778517739757265,0.4500127926881163,QSO,0.5860384040815712,0.0,-0.1832873485540795,-0.043063396000029,-0.3001783815216377,-0.507739354218127,-0.2885800293915111,-0.5674231642919157,663514620045276.6,0.8708251186527164,2,0
-0.8374980085633608,-0.1019984398163732,0.7684410844347184,-1.153985456714483,-1.0107226733666688,-1.014448368826407,-0.9240191622206704,-0.7236233288594623,QSO,-0.5449689031694388,0.0,-0.1020049912172742,0.7684426114778983,-0.1196277504340317,0.4356559995701987,0.1789724296463352,1.656644164404965,298844327202236.56,0.713630421233621,0,2
-0.4167487214859094,0.0525686233223133,0.6321726209819778,0.6895693398800713,0.5412849440492402,0.7378405611040799,0.6929402835599041,0.8601454121255644,QSO,-0.9508336390284272,0.0,0.0525675117353223,0.6321854063780227,-0.1773444315235849,-0.4085569630716171,-0.3127972339742759,-0.502286297767345,392831707052928.8,0.9378150963928464,1,-1
0.3035971159982937,0.0144885806014098,-0.101947392066819,1.025942431501679,0.9679037357038393,1.2194184247421809,1.2060359848126712,0.8626164736492544,QSO,0.8997017115776377,0.0,0.014485098663296,-0.1019418621868296,-0.3376243651990638,0.1059988265043693,-0.2050307220810646,1.0844255037666313,879812306554282.9,0.7385082789724475,1,-1
-0.0195640018548012,0.0021127716213879,0.3752960342891001,0.8598598844139063,0.6450877708624492,0.7651690576390202,0.8577889462094275,0.6117128811445826,QSO,1.2269665709297202,0.0,0.0021096308992809,0.3752956412270598,-0.4114707786118374,-0.8596059134075905,-0.2803603954413323,-0.4858711563855105,1893748411888022.5,0.6560162160899949,1,-1
0.292840792659208,0.5467172259375275,0.2601140005628167,0.133809930705148,0.013908842250414,0.1929809479595414,0.3140825520534854,0.5030497675973156,QSO,1.2204213819276204,0.0,0.5467161372010934,0.2601085164978895,-0.3323763424475172,-0.7406816598696869,-0.2595307259851712,-0.5379483571957145,803053263394587.2,0.8087989452661909,2,0
-0.1189650264650267,-1.187625522484222,-0.976959511359336,-0.5438925030511266,-0.5619050578993904,-0.3271476562725231,-0.3928044969350983,-0.37866495710934,QSO,-1.350505057409768,0.0,-1.1876249279616793,-0.9769553739835524,0.2671559688074139,-0.2076764426555588,0.5277657847151831,0.5562038961103415,148226230742465.28,0.7742214988150942,2,-1
0.0815286562083349,0.7402933466877478,0.0263177363436427,0.7871385764375669,0.3419092270861218,0.3423456323343995,0.6163493971551627,1.1674473499944538,QSO,1.7424948666694633,0.0,0.7402925774065892,0.0263193214898648,-0.2325755357996784,-0.3596313119284303,-0.2494002807855102,-0.4011975488986877,473240331911405.7,0.876086511538348,1,-1
0.2791845483868513,0.3678424861897619,0.2098909218143386,-2.664078681047118,-3.032558450437353,-2.95521063479956,-2.826757837374538,-2.724047564921676,QSO,-1.0545431053849377,0.0,0.3678434962632994,0.2098908528329289,0.0548924818053775,-0.2377047369188112,-0.2697369814479152,-0.5086200457447707,177929576540872.38,0.9489580551971146,0,-1
1.759453397430929,2.054044929654954,0.3494429642071031,1.0522942746630315,1.520444959342654,1.5729236856430862,1.2383605099232995,1.480336430646691,QSO,-0.0809068890499229,0.0,2.054050454234461,0.3494418757628584,-0.163699131195781,-0.0821225348701248,-0.3206673150579428,-0.3901270805985097,391719440062279.4,0.94531884786837,1,-1
0.020679973804012,0.6229084003095066,0.5646458593173626,1.5044095213900135,1.2980694300787718,1.2577130750071692,1.189447555425022,1.831417947495957,QSO,-0.6103342452366867,0.0,0.6229048045573744,0.5646135825185343,-0.3598465771537958,-0.1104735877904393,-0.2069458752435582,0.3540799272314534,1054852100298431.0,0.6973883494438172,1,-1
1.5809534132388965,-1.0922291388752945,-1.151125489072159,-0.0392958233876745,0.2726633321874938,0.2873045037710607,0.1292636199919813,0.4799925832328859,QSO,0.2781643433040971,0.0,-1.092223909252777,-1.151131728606809,-0.3569473114983584,-0.4197267610474328,-0.3241628321754206,-0.4090157221580378,978175073296115.6,0.865784999362116,2,0
-0.9375648979970652,-1.2331968372407216,-1.018633656660885,0.5634405431912803,1.0659588099596864,1.1202748830960192,1.1157711002607629,0.9915931664868546,QSO,-0.4548075723537413,0.0,-1.2332007458139036,-1.0186272677589636,-0.3020101462354378,1.1466604675383425,-0.2822090341917379,0.3721999460785137,692923916059841.2,0.8629877610971275,1,1
1.581194875972172,-1.143940365349835,-1.0778843391069826,-2.356954135054134,-2.4163078347461373,-2.3723033156358317,-2.4664681489285485,-2.3591208357117326,QSO,0.3877543374241671,0.0,-1.1439420815604522,-1.0778815185105837,0.4763404723361679,-0.6430028763135571,1.0531616476998855,0.0225169253060832,102617080680600.22,0.731635362949409,0,-1
0.3881331367734202,0.0628027216094458,-0.2421124212650283,-0.0298945051499026,0.1701280036411425,0.2111176309009033,0.1541279343172245,-0.02041554488437,QSO,0.7057964304551094,0.0,0.0628001479890534,-0.2421061143439823,-0.2039564808408447,-0.3638144626791948,-0.0594962877166241,0.7482322555873726,419941945303244.25,0.769642496108126,2,0
1.6297789097846,-1.098174724358877,-1.2494754749351866,-0.2560151003061593,-0.3178148187442004,-0.2457749542406135,-0.1412010980516095,-0.1967875611377421,QSO,0.901884342786189,0.0,-1.0981726407080317,-1.2494743727225837,-0.3793607266812215,-0.7196121569279057,-0.3425559955737848,-0.5988808737418521,1178416918215514.0,0.8702789703809634,2,0
-0.334083024692742,0.8454544621143144,0.7904722882892766,-0.2989100038496602,0.1086983480548307,0.1490706026234527,0.3887488140541331,0.4556635289665568,QSO,-0.4378887997080252,0.0,0.8454558922279137,0.7904790186338221,-0.3324181050374322,3.081513922878541,0.1282215175081507,2.798206935957161,801413860014258.0,0.4451812386633574,2,0
-0.3366824356847414,0.4237405252769848,1.0240192716773302,0.2211258777109687,0.5706486538982061,0.9469840451283228,0.7646187952951513,0.6139931621829885,QSO,0.6876240647918422,0.0,0.4237409400335726,1.0240145144537731,0.6191335710117309,0.2559644546720068,0.2618886490872835,0.5250824512803957,107458079995689.5,0.8837595537192579,1,-1
1.5809535091018163,-1.0717529389971656,-1.1454420229022857,-0.6367499678204237,-0.859080589050718,-0.7737326056727802,-0.6474139758402164,-0.6800436151493857,QSO,-1.076560769586938,0.0,-1.0717543985560176,-1.145427062709817,0.9497719138114142,1.58507551300602,-0.3593156989639043,-0.4604527028133702,75217567036551.52,0.9932797749805738,0,-1
-1.4774761724981316,1.1488716356937294,1.0150616300962705,-1.098577687525909,-0.7831891303223641,-0.8046097824806633,-0.6905438922481045,-0.5574444413913097,QSO,-0.3605149290584128,0.0,1.1488721597622311,1.0150598806635929,0.2293616346836426,0.0918842133002526,0.3764880849150496,0.1159757273918667,152119519522941.8,0.79791528069165,0,2
